Datasets;SVM linear;SVM linear std;SVM poly;SVM poly std;SVM gauss;SVM gauss std;KNN;KNN std;Arbre de decision;Arbre de decision std;Adaboost;Adaboost std;Gradient boosting;Gradient boosting std;Temps Traitement
60.00% autompg;0.6311503856567712;0.6311503856567712;0.7929856203901978;0.7929856203901978;0.7421506468270704;0.7421506468270704;0.6995749039527104;0.07092459823720597;0.8218751457297107;0.025554112508353065;1.0;0.0;0.8571087429330136;0.036654921408256255;1.554529985712309
